
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
354,2012-05-05,LAA,TOR,W 6-2,42,36,6,13,2,0,2,6,5,0,4,0,0,1,3,3,0,0,0.229,2.276,.781,12,10,39018,174,68,torf,11,,sunny
355,2012-05-05,BOS,BAL,L 2-8,35,34,2,8,4,0,0,2,1,0,9,0,0,0,0,1,0,0,-0.144,-2.641,.316,6,9,37581,176,56,fromlf,7,,
356,2012-05-05,CHC,LAD,L 1-5,34,32,1,5,0,0,0,1,2,0,9,0,0,0,1,1,0,0,-0.276,-3.318,.691,6,14,39874,171,49,fromcf,5,,
357,2012-05-05,COL,ATL,L 9-13,44,36,9,13,1,0,3,9,7,1,8,0,1,0,0,2,0,0,0.227,3.986,.720,8,15,40013,207,77,rtol,11,,
358,2012-05-05,DET,CHW,L 2-3,37,36,2,9,2,0,0,2,1,0,7,0,0,0,1,1,0,0,-0.310,-2.680,1.345,8,11,42404,167,66,fromlf,7,,sunny
359,2012-05-05,HOU,STL,W 8-2,34,29,8,6,3,0,2,8,4,0,4,0,0,1,0,0,1,0,0.370,4.198,.447,2,14,23633,160,87,tocf,14,,dome
360,2012-05-05,KCR,NYY,W 5-1,39,32,5,8,3,0,0,5,6,1,3,0,0,1,1,0,2,0,0.145,0.956,.618,10,9,29121,183,87,rtol,17,,sunny
361,2012-05-05,NYM,ARI,W 4-3,36,31,4,9,0,0,0,4,3,1,6,0,2,0,0,0,1,0,0.132,0.385,1.090,8,14,30253,192,61,fromrf,9,,
362,2012-05-05,PIT,CIN,W 3-2,34,28,3,6,1,0,2,3,6,0,6,0,0,0,0,1,0,0,0.064,-0.615,.656,7,14,33019,156,77,fromlf,5,,cloudy
363,2012-05-05,SDP,MIA,L 1-4,33,31,1,5,2,0,0,1,2,0,3,0,0,0,0,1,0,0,-0.339,-2.886,1.279,5,12,25076,138,67,ltor,5,,sunny
364,2012-05-05,SEA,MIN,W 7-0,36,26,7,7,0,1,1,7,8,0,2,0,1,1,0,3,0,0,0.089,3.357,.998,5,10,28437,153,56,fromlf,2,,cloudy
365,2012-05-05,SFG,MIL,W 5-2,35,35,5,10,4,1,0,5,0,0,4,0,0,0,1,0,0,0,0.257,1.615,.870,6,14,41135,171,66,torf,12,,sunny
366,2012-05-05,WSN,PHI,W 7-1,39,37,7,15,4,0,3,7,2,0,6,0,0,0,0,0,0,0,0.298,3.162,.904,8,11,39496,147,81,fromrf,5,,
367,2012-05-06,LAA,TOR,W 4-3,34,34,4,10,2,0,1,4,0,0,9,0,0,0,0,0,1,0,0.144,0.276,.994,6,10,37548,171,71,torf,7,,sunny
368,2012-05-06,CLE,TEX,W 4-2,35,30,4,6,1,0,1,3,5,0,13,0,0,0,0,0,2,0,0.166,0.277,.689,7,10,18171,169,59,fromcf,10,,sunny
